Y | 53.6
R | 62.2
Y | 55.9
C | 79.9
E | 78.4
T | 51.6
U | 67.6
D | 78.7
F | 72.2
S | 99.4
H | 60.3
J | 98.7
Q | 54.7
N | 88.9
F | 89.6
O | 98.7
T | 58.1
V | 76.3
R | 61.3
I | 88.8
S | 54.4
Z | 54.9
F | 83.5
G | 96.0
F | 95.5
W | 86.4
I | 57.8
I | 93.7
D | 51.1
J | 70.8
Y | 86.6
I | 96.3
I | 94.3
W | 74.1
T | 93.6
A | 54.6
R | 76.5
O | 80.4
A | 77.6
M | 64.0
S | 50.1
X | 57.8
I | 96.3
Z | 91.5
Z | 70.4
K | 91.2
B | 82.1
R | 51.4
J | 56.9
S | 54.9
Y | 87.4
G | 84.1
C | 94.8
L | 97.5
J | 71.3
Y | 83.1
F | 50.2
G | 57.5
X | 75.3
G | 84.3
K | 83.6
Q | 97.3
R | 68.3
J | 66.2
I | 62.5
T | 57.3
D | 58.8
T | 99.0
Z | 84.8
P | 96.5
J | 53.0
U | 59.0
S | 83.8
A | 76.7
E | 78.0
T | 70.6
J | 63.2
H | 63.8
Z | 67.0
T | 76.6
G | 63.9
K | 76.1
L | 85.8
S | 70.2
F | 76.4
Q | 55.3
V | 65.3
L | 67.6
V | 57.5
W | 75.4
A | 63.0
H | 54.8
P | 56.5
V | 59.9
E | 50.7
L | 89.0
Y | 61.5
U | 77.4
S | 65.3
L | 90.3
O | 59.0
H | 94.5
K | 73.8
I | 88.6
G | 56.8
M | 66.0
J | 57.3
N | 64.3
E | 74.7
X | 98.6
H | 96.0
M | 69.5
S | 94.1
W | 52.7
F | 70.7
A | 90.2
B | 68.0
O | 89.1
B | 73.4
X | 99.7
M | 82.7
B | 99.0
T | 88.4
W | 55.1
J | 73.1
K | 90.5
N | 76.1
E | 99.6
D | 73.1
W | 52.7
L | 75.7
T | 55.6
G | 64.1
X | 51.5
P | 65.5
C | 95.2
F | 92.0
T | 57.2
U | 67.8
F | 65.6
K | 93.5
J | 89.4
K | 59.8
J | 63.6
H | 66.9
C | 58.3
Q | 88.6
M | 66.9
W | 77.2
Z | 68.4
G | 84.8
G | 83.7
G | 89.4
Y | 50.4
C | 93.1
G | 67.4
J | 64.7
D | 89.0
Q | 81.6
Y | 56.5
W | 50.2
X | 70.0
O | 87.0
I | 62.9
P | 63.8
R | 74.4
I | 78.4
G | 79.9
E | 88.3
Q | 70.5
G | 97.8
F | 87.3
C | 88.9
M | 57.1
Z | 79.9
X | 67.2
C | 65.0
K | 62.7
O | 83.5
P | 93.5
P | 69.2
F | 98.9
Y | 65.7
M | 57.4
R | 51.2
U | 80.0
S | 89.0
L | 67.8
H | 89.7
V | 63.3
V | 56.1
R | 50.8
D | 86.5
U | 96.9
Z | 95.2
O | 80.0
J | 55.9
S | 73.4
S | 57.1
Z | 82.7
O | 76.8
L | 55.3
C | 93.7
A | 78.4
B | 83.5
J | 73.0
F | 79.5
K | 85.6
S | 57.0
R | 73.5
E | 99.3
U | 90.2
K | 60.7
M | 91.0
L | 52.5
S | 78.5
I | 75.1
Y | 88.9
A | 81.0
N | 67.6
J | 97.0
S | 97.4
D | 55.8
H | 67.5
X | 89.5
F | 77.9
Q | 77.9
A | 65.4
U | 92.2
Y | 89.3
Q | 84.0
S | 87.1
N | 51.9
U | 90.3
B | 89.8
A | 63.9
C | 67.3
F | 55.8
M | 57.1
G | 50.1
D | 64.5
L | 89.2
T | 96.9
D | 94.2
K | 89.5
Y | 84.4
A | 50.6
Z | 93.8
W | 71.4
H | 66.9
G | 86.5
J | 78.1
P | 86.8
J | 50.3
X | 77.4
S | 61.1
V | 57.0
X | 97.3
U | 92.3
C | 98.4
G | 66.5
V | 61.4
K | 84.1
O | 88.2
W | 91.8
N | 61.8
P | 52.5
L | 57.0
T | 64.2
P | 61.2
C | 81.7
T | 88.1
X | 69.8
M | 90.1
J | 86.9
K | 98.4
B | 94.0
K | 99.2
Z | 90.3
R | 69.0
T | 58.2
Q | 90.3
R | 60.5
J | 73.1
U | 68.5
L | 91.3
Q | 97.5
Z | 91.3
H | 57.2
G | 53.2
P | 96.1
W | 50.8
Y | 95.5
R | 91.1
Q | 92.8
Z | 68.3
Q | 85.5
H | 72.6
O | 66.0
O | 59.0
H | 78.5
W | 52.1
U | 92.1
C | 68.2
L | 54.0
O | 88.0
S | 94.5
Y | 90.3
V | 94.4
L | 91.3
D | 56.0
X | 97.6
G | 60.2
L | 96.1
Q | 75.8
Q | 59.6
F | 82.8
I | 62.0
P | 59.8
X | 94.3
S | 74.6
F | 80.6
C | 56.7
Q | 95.1
K | 72.2
G | 75.1
A | 90.8
W | 86.8
N | 51.6
T | 94.0
M | 59.8
R | 65.5
L | 77.4
Z | 88.0
Y | 51.4
J | 53.1
K | 93.8
N | 58.0
C | 72.9
K | 98.3
C | 88.4
R | 53.6
R | 54.4
K | 65.5
K | 72.7
P | 74.1
L | 68.7
M | 79.0
W | 95.9
N | 92.8
H | 56.7
P | 89.9
K | 74.1
V | 84.3
H | 72.9
L | 79.0
A | 75.6
U | 72.1
K | 99.4
S | 52.9
C | 82.2
L | 97.2
W | 52.9
I | 80.6
J | 68.0
D | 56.2
D | 65.2
E | 51.7
F | 62.2
F | 81.6
P | 70.0
H | 52.0
E | 84.7
C | 75.1
G | 98.6
B | 61.3
N | 59.8
E | 84.3
W | 54.6
K | 69.6
E | 62.2
F | 70.2
J | 65.4
W | 73.3
N | 50.7
W | 83.8
S | 67.1
J | 84.7
T | 80.9
I | 95.8
N | 70.3
V | 55.3
O | 89.5
T | 75.7
O | 62.9
G | 58.0
P | 96.5
G | 76.0
Q | 83.5
S | 83.9
M | 65.4
G | 69.3
G | 57.6
L | 91.4
L | 56.1
B | 93.8
D | 68.4
M | 96.2
A | 66.7
A | 81.3
F | 59.6
B | 89.9
Z | 88.0
O | 66.5
J | 82.6
X | 85.7
B | 73.2
G | 96.4
O | 58.7
A | 96.7
N | 78.4
O | 92.5
H | 89.1
F | 73.0
Y | 68.8
S | 62.2
T | 77.2
U | 78.6
X | 74.8
D | 72.3
N | 51.4
C | 71.1
M | 92.9
K | 66.3
K | 73.6
U | 81.4
C | 72.9
Y | 72.6
B | 84.7
D | 87.2
L | 51.2
T | 51.9
Q | 62.1
I | 87.2
B | 62.2
U | 63.3
O | 76.7
U | 52.3
G | 61.7
N | 83.2
X | 71.9
R | 69.0
U | 92.7
H | 75.0
M | 84.4
F | 54.8
T | 73.6
B | 82.6
E | 55.9
I | 60.4
Z | 96.1
P | 91.3
A | 55.2
E | 96.1
B | 63.0
Q | 73.6
Q | 96.1
H | 88.5
J | 67.6
X | 67.1
R | 62.4
Q | 93.1
X | 55.6
O | 61.8
A | 76.0
X | 70.4
P | 84.9
N | 56.7
P | 96.9
F | 79.3
H | 99.7
R | 59.8
S | 88.6
R | 75.6
K | 64.2
G | 71.4
U | 84.2
F | 65.3
R | 67.8
T | 59.9
Q | 99.3
G | 96.0
M | 89.0
A | 95.7
A | 96.7
L | 55.6
O | 66.1
K | 59.4
S | 53.9
V | 70.1
C | 83.1
Z | 80.3
R | 82.0
M | 57.8
Y | 93.9
E | 52.0
E | 50.4
S | 70.6
F | 82.8
D | 83.2
P | 72.9
I | 61.8
R | 82.1
H | 95.4
B | 96.1
K | 56.0
Y | 72.9
S | 62.7
N | 51.1
D | 64.0
X | 58.6
R | 62.0
V | 78.9
P | 61.0
O | 81.7
U | 60.7
H | 73.0
D | 97.6
X | 82.9
N | 98.2
C | 68.1
S | 90.2
L | 98.9
B | 52.5
U | 60.4
J | 75.6
K | 62.9
S | 60.1
U | 80.1
V | 98.5
T | 56.5
X | 57.9
S | 77.9
B | 75.8
W | 83.4
Q | 95.0
B | 60.7
D | 81.4
T | 73.7
F | 65.5
I | 99.2
M | 81.9
B | 89.3
P | 95.4
S | 98.0
I | 69.1
Z | 69.9
S | 59.5
Y | 84.0
Q | 89.9
V | 61.3
H | 92.0
Y | 70.2
S | 83.8
V | 74.6
B | 77.4
I | 58.1
E | 79.5
Z | 82.3
S | 69.1
G | 54.2
U | 84.5
X | 68.7
J | 78.7
J | 73.4
N | 67.5
Y | 82.6
W | 93.4
Q | 79.3
H | 78.9
E | 71.9
F | 71.8
Y | 64.8
P | 70.5
C | 56.5
R | 54.9
N | 57.5
E | 67.6
H | 83.1
P | 52.3
E | 66.2
S | 86.6
U | 94.8
Y | 69.0
B | 71.4
W | 96.4
H | 97.6
F | 51.2
B | 76.5
N | 85.4
Z | 81.8
V | 78.0
K | 54.0
K | 64.4
Q | 89.7
F | 84.8
T | 88.8
R | 68.9
A | 81.0
D | 75.1
A | 97.7
U | 78.2
K | 91.1
F | 66.3
E | 88.0
X | 54.9
N | 65.4
K | 59.0
N | 86.6
J | 67.6
U | 85.4
F | 75.4
D | 53.4
I | 57.6
I | 62.6
U | 94.4
L | 93.4
X | 85.5
E | 57.6
G | 52.8
C | 80.9
N | 74.2
B | 50.5
D | 71.4
N | 81.2
S | 59.2
O | 63.9
S | 86.0
W | 91.4
S | 51.2
E | 53.0
B | 60.6
N | 54.7
A | 94.1
G | 84.7
P | 54.8
S | 92.5
E | 70.2
X | 90.5
C | 68.0
J | 83.0
F | 66.8
Q | 55.1
M | 77.7
Q | 79.0
O | 67.0
U | 54.0
L | 70.2
A | 68.1
P | 90.4
E | 58.8
B | 52.7
T | 77.0
M | 95.9
J | 73.1
B | 71.5
J | 54.6
G | 60.8
M | 87.1
X | 88.8
K | 78.0
I | 55.0
J | 78.1
D | 80.0
F | 67.0
B | 51.4
B | 50.9
Q | 75.5
W | 79.8
Z | 63.7
D | 79.9
U | 62.4
B | 95.2
S | 88.6
E | 90.4
O | 72.2
Q | 67.3
F | 77.6
H | 78.7
C | 70.6
H | 62.6
L | 51.2
O | 80.7
D | 70.4
T | 84.1
G | 98.5
F | 51.4
F | 80.1
N | 62.6
B | 54.0
O | 81.5
M | 77.9
K | 91.7
H | 69.9
U | 87.4
L | 61.1
R | 58.0
P | 58.4
D | 62.6
W | 92.5
Z | 97.3
S | 72.5
G | 51.0
U | 93.3
W | 54.4
T | 63.4
A | 73.8
V | 90.0
Y | 54.8
U | 52.0
M | 68.4
E | 89.1
E | 56.3
L | 79.7
R | 78.5
U | 60.5
S | 65.0
B | 71.2
O | 51.0
D | 66.2
Q | 80.1
H | 57.9
V | 90.9
L | 92.4
K | 65.6
R | 69.1
G | 98.3
Y | 81.9
M | 51.6
G | 67.6
Y | 53.8
O | 98.3
N | 65.6
V | 56.2
P | 83.9
C | 66.4
H | 99.2
F | 70.4
H | 57.9
V | 94.5
U | 53.8
H | 87.1
F | 94.0
A | 84.1
M | 74.5
E | 71.9
J | 71.5
T | 77.1
V | 58.0
S | 84.5
W | 53.8
W | 67.7
J | 71.5
A | 58.6
X | 93.4
N | 62.2
X | 88.1
E | 87.8
O | 50.6
I | 91.1
O | 91.3
N | 71.1
U | 90.4
O | 72.5
A | 95.9
O | 83.4
I | 61.7
G | 53.4
L | 93.8
G | 95.6
E | 66.5
X | 76.7
C | 96.4
T | 84.6
T | 58.9
Y | 93.7
F | 90.9
Q | 78.8
W | 75.4
K | 95.1
B | 80.6
Q | 53.9
L | 81.6
U | 95.8
B | 84.2
T | 57.1
S | 62.9
M | 62.5
H | 75.1
Z | 68.1
K | 66.0
Z | 85.6
F | 72.2
V | 58.3
W | 72.6
C | 50.9
L | 53.3
M | 52.3
N | 70.6
E | 75.3
C | 54.4
Z | 68.9
I | 54.7
Z | 83.7
L | 99.1
Z | 71.5
T | 58.2
F | 67.2
K | 62.0
D | 51.5
K | 55.3
A | 87.9
Q | 73.1
Q | 58.6
Q | 91.1
J | 72.5
I | 50.8
B | 58.7
C | 69.1
P | 84.2
P | 72.2
I | 56.8
H | 69.2
J | 84.0
E | 89.2
V | 55.8
A | 96.1
L | 94.0
Z | 77.6
O | 64.5
H | 57.9
P | 82.8
E | 79.3
D | 88.1
V | 55.5
O | 52.9
G | 57.0
T | 92.6
S | 74.6
J | 100.0
C | 91.9
D | 59.3
L | 51.3
D | 59.6
B | 63.9
X | 88.6
B | 59.8
K | 56.3
M | 85.5
K | 69.4
V | 95.6
N | 65.9
K | 72.7
G | 73.7
M | 80.5
B | 84.6
D | 98.6
D | 87.2
N | 80.7
Q | 97.9
I | 60.6
M | 58.8
A | 71.5
B | 78.8
Y | 75.4
W | 93.6
F | 95.5
V | 74.5
A | 77.5
P | 92.8
N | 61.7
F | 85.7
F | 63.4
A | 94.7
Q | 59.8
L | 59.8
G | 97.8
H | 85.0
G | 58.3
N | 93.2
K | 66.8
G | 81.3
X | 86.2
R | 61.2
R | 65.0
R | 50.7
I | 70.0
O | 71.4
F | 75.4
A | 86.3
O | 97.1
Y | 83.0
Z | 86.1
W | 99.6
X | 51.5
U | 57.2
J | 70.7
X | 63.0
I | 63.9
H | 93.8
S | 91.3
D | 97.0
Q | 65.8
D | 80.0
H | 72.7
M | 68.6
K | 71.5
T | 67.0
I | 60.1
F | 55.5
J | 96.6
N | 65.8
F | 73.8
V | 64.8
C | 64.0
M | 71.9
Q | 85.7
F | 73.9
X | 54.5
P | 50.0
I | 93.7
V | 85.6
A | 94.6
Z | 58.0
R | 70.2
K | 60.3
L | 77.0
U | 61.9
F | 68.2
K | 80.2
J | 60.8
S | 63.4
P | 88.8
G | 67.1
A | 55.7
G | 95.6
I | 90.9
E | 84.2
S | 83.1
V | 54.0
S | 64.9
Y | 93.7
Z | 81.0
M | 80.1
N | 73.0
F | 63.3
P | 50.8
K | 65.8
W | 91.8
X | 64.2
C | 95.4
Z | 78.4
J | 98.9
E | 81.1
C | 87.0
K | 73.2
O | 61.7
Z | 97.8
J | 61.1
S | 57.1
N | 87.6
W | 74.4
J | 64.4
K | 55.7
J | 83.5
Q | 53.6
G | 64.7
T | 67.2
J | 81.6
A | 57.0
G | 73.8
U | 80.6
I | 69.3
W | 91.7
D | 84.9
H | 70.7
P | 67.5
O | 99.5
X | 91.7
I | 98.2
T | 97.5
L | 91.6
X | 95.0
Y | 64.6
N | 61.1
L | 71.2
T | 89.5
P | 56.7
M | 79.3
D | 52.7
I | 77.8
U | 57.0
A | 59.7
I | 65.6
G | 69.3
T | 59.5
X | 63.8
P | 83.5
Y | 61.0
J | 73.3
W | 53.6
G | 54.2
I | 61.9
J | 82.4
W | 63.3
S | 92.1
N | 63.2
X | 79.6
T | 55.5
H | 53.2
T | 95.3
J | 85.1
K | 77.3
S | 95.1
Z | 60.0
N | 74.7
R | 51.0
O | 69.2
K | 62.2
L | 98.5
M | 99.8
I | 60.5
Y | 72.2
H | 52.3
P | 56.4
W | 90.9
P | 93.1
D | 76.3
V | 79.8
E | 56.1
L | 55.1
Y | 80.6
W | 85.7
K | 79.5
P | 77.4
H | 83.6
F | 76.5
N | 93.2
B | 95.2
E | 50.4
Y | 89.0
V | 76.3
W | 84.8
C | 70.4
B | 58.5
W | 90.3
Y | 80.7
O | 50.1
R | 73.2
B | 51.2
H | 85.7
H | 77.5
Q | 78.9
S | 89.9
O | 58.7
F | 68.4
F | 80.6
B | 70.7
X | 54.4
P | 71.8
N | 54.1
W | 93.8
E | 95.9
U | 99.7
R | 86.5
T | 92.4
N | 91.5
S | 71.0
N | 73.8
R | 50.9
W | 80.2
H | 71.0
C | 94.3
P | 58.5
H | 74.7
V | 61.9
I | 72.4
Q | 88.7
N | 93.9
Z | 59.9
K | 92.6
L | 66.9
D | 98.3
E | 67.7
O | 67.4
A | 61.3
E | 84.8
V | 96.7
N | 54.2
I | 92.1
M | 92.7
Y | 54.5
X | 67.3
F | 95.0
Y | 65.8
S | 78.6
T | 91.0
P | 93.4
B | 68.1
E | 70.9
D | 79.6
A | 99.7
B | 79.7
A | 56.9
M | 87.8
D | 83.8
V | 61.0
F | 51.2
Y | 52.8
K | 98.6
V | 52.5
L | 82.6
L | 65.5
T | 60.1
R | 73.3
Q | 83.7
R | 78.8
R | 91.9
T | 100.0
I | 66.5
A | 52.2
R | 67.4
X | 67.8
T | 67.9
H | 67.5
X | 59.1
E | 74.0
A | 61.7
U | 59.0
W | 62.3
R | 50.7
S | 81.3
Q | 78.2
Q | 56.7
G | 72.7
I | 89.4
Q | 74.9
T | 98.9
N | 68.4
G | 88.6
P | 65.6
S | 75.3
E | 75.7
J | 64.6
B | 65.7
O | 60.1
F | 85.9
T | 79.9
P | 94.3
L | 59.3
A | 59.9
I | 95.5
G | 55.9
L | 65.8
F | 86.7
L | 78.1
D | 80.3
A | 87.1
O | 84.5
L | 62.2
W | 87.8
R | 80.1
M | 76.4
D | 63.7
N | 70.2
U | 91.1
R | 82.3
K | 70.4
K | 56.6
G | 85.5
Q | 93.0
M | 51.4
S | 92.5
W | 89.7
N | 96.3
Q | 66.0
R | 56.6
T | 74.0
S | 68.6
E | 75.9
U | 58.7
T | 73.1
S | 94.0
B | 93.2
S | 75.6
P | 99.3
X | 57.0
H | 93.2
T | 62.1
Z | 70.9
D | 50.0
P | 72.5
H | 62.7
J | 64.5
A | 57.4
H | 59.7
E | 89.7
I | 64.7
I | 72.2
K | 90.3
W | 51.0
E | 85.2
U | 57.3
M | 86.8
P | 55.3
W | 51.1
N | 85.6
M | 85.6
P | 76.1
N | 62.3
G | 62.1
H | 94.8
E | 87.3
S | 89.0
E | 86.0
M | 61.9
M | 61.4
V | 63.5
D | 79.5
I | 88.0
U | 94.0
L | 95.8
S | 81.1
I | 66.5
P | 76.3
E | 61.1
B | 59.4
M | 66.6
P | 61.4
O | 83.3
W | 86.1
W | 63.1
R | 60.1
Y | 92.5
Y | 76.3
U | 92.3
C | 75.3
Q | 85.3
B | 67.1
T | 91.4
C | 72.0
J | 95.8
U | 98.8
Y | 95.3
H | 56.5
Q | 65.0
Z | 55.7
N | 62.3
S | 72.3
P | 82.0
I | 76.2
A | 58.1
A | 84.7
W | 87.7
O | 87.4
R | 70.9
W | 88.8
V | 52.9
X | 67.3
H | 97.6
G | 75.7
G | 74.5
Q | 68.9
S | 65.7
C | 59.2
U | 67.8
S | 66.1
I | 78.6
H | 60.6
Z | 96.9
P | 57.2
G | 62.5
I | 88.8
I | 62.4
W | 69.6
M | 72.1
I | 52.6
H | 64.9
R | 94.9
T | 80.2
B | 96.0
C | 89.4
R | 51.3
N | 55.2
A | 76.8
T | 94.1
N | 75.8
D | 80.1
V | 72.4
R | 55.0
D | 71.8
L | 86.6
U | 60.8
Q | 57.4
O | 56.6
X | 92.0
N | 98.8
C | 96.0
Y | 69.1
B | 84.4
G | 86.3
T | 92.3
Q | 71.2
K | 86.2
T | 80.4
S | 92.6
G | 76.9
O | 94.3
N | 94.9
N | 54.9
Y | 98.2
D | 66.5
C | 56.8
F | 68.8
N | 70.6
L | 63.8
U | 57.0
Y | 61.0
O | 91.5
C | 81.3
G | 99.7
Q | 53.4
L | 50.2
L | 96.0
D | 98.6
A | 61.5
W | 71.2
T | 73.6
L | 96.5
I | 83.7
Z | 74.8
Q | 82.1
I | 70.9
E | 56.5
W | 54.1
G | 71.4
O | 88.3
Q | 59.2
C | 50.5
F | 63.6
T | 99.9
V | 62.8
M | 51.3
X | 75.3
Y | 74.3
V | 78.0
X | 70.1
T | 78.4
W | 78.6
C | 59.6
U | 81.0
A | 65.5
U | 72.5
T | 83.2
N | 76.5
F | 74.5
X | 51.6
A | 58.9
M | 58.0
M | 77.7
W | 91.8
A | 63.4
X | 84.9
Z | 76.3
S | 82.5
Q | 54.3
Q | 68.5
H | 52.2
D | 65.1
A | 93.2
P | 96.7
P | 81.6
F | 86.7
I | 69.4
K | 95.4
G | 81.1
H | 91.9
D | 63.3
U | 53.7
G | 70.8
G | 76.9
D | 85.4
R | 53.3
V | 52.7
R | 99.1
W | 54.1
S | 83.9
R | 88.4
A | 97.9
K | 56.2
L | 83.2
V | 62.8
A | 85.4
G | 92.4
C | 90.0
D | 69.3
C | 95.3
K | 78.7
M | 54.2
T | 73.1
W | 98.0
P | 53.5
N | 67.0
R | 80.2
I | 76.8
N | 79.0
D | 86.3
Q | 86.3
M | 76.3
S | 90.4
B | 92.9
F | 59.2
C | 52.3
L | 77.5
L | 71.1
M | 83.4
B | 67.3
M | 80.2
W | 60.5
C | 81.7
D | 53.1
R | 74.3
L | 64.0
T | 60.1
W | 57.0
L | 91.8
D | 78.8
M | 85.1
T | 78.2
S | 67.1
T | 89.7
D | 57.2
K | 96.9
W | 90.9
G | 82.4
V | 51.9
Z | 66.0
Y | 91.2
J | 53.5
L | 64.4
R | 72.8
V | 79.7
K | 71.5
V | 60.3
I | 63.4
M | 93.5
Y | 68.1
G | 96.5
G | 81.3
R | 79.8
R | 72.0
G | 75.4
I | 79.1
I | 73.4
Q | 51.1
I | 68.4
Z | 55.1
Q | 63.6
J | 71.8
Y | 84.2
Y | 98.3
R | 68.5
B | 69.2
F | 64.0
R | 87.8
D | 50.5
M | 74.7
U | 53.4
U | 92.7
D | 66.3
Y | 66.0
J | 56.5
N | 74.7
J | 93.5
E | 96.5
U | 94.9
T | 77.1
R | 73.0
H | 82.3
G | 67.6
L | 62.1
O | 84.9
K | 99.8
Q | 87.9
J | 80.7
X | 76.0
N | 82.7
B | 94.8
P | 62.9
M | 72.9
F | 50.7
K | 66.5
L | 93.2
Q | 80.2
Y | 80.7
U | 62.4
V | 56.0
H | 91.6
E | 72.1
Z | 53.4
R | 67.5
B | 51.0
W | 60.4
P | 71.4
Y | 88.1
U | 91.7
O | 69.7
C | 59.9
C | 80.3
T | 87.4
U | 98.2
K | 85.6
T | 58.6
H | 89.7
R | 52.9
W | 66.5
C | 68.6
G | 89.8
H | 62.1
N | 96.2
W | 50.7
M | 61.5
K | 89.6
K | 92.9
N | 60.3
O | 97.3
W | 79.7
J | 50.0
C | 79.4
I | 89.9
M | 75.8
L | 53.7
W | 98.5
J | 89.8
Q | 54.8
G | 55.2
P | 80.9
Q | 66.4
S | 97.2
X | 51.8
H | 58.5
G | 94.6
Z | 70.7
D | 95.2
B | 63.8
K | 72.0
U | 86.5
D | 78.1
R | 89.6
R | 50.5
M | 53.0
E | 54.0
L | 60.5
N | 85.5
G | 61.2
L | 82.7
W | 54.0
O | 89.0
E | 90.2
P | 73.3
L | 80.7
X | 59.0
X | 58.4
O | 85.6
W | 96.4
G | 99.1
P | 59.7
O | 62.8
M | 67.5
B | 62.4
V | 79.5
W | 52.9
P | 79.0
A | 69.3
J | 89.6
G | 56.6
B | 90.1
S | 81.4
J | 97.5
E | 92.7
P | 83.3
Y | 73.2
S | 78.4
D | 78.7
E | 57.9
Y | 74.1
T | 75.8
V | 63.9
J | 88.9
T | 91.0
C | 61.5
D | 72.2
D | 87.6
U | 99.0
O | 99.7
Q | 86.7
F | 95.5
E | 98.1
J | 68.3
T | 74.8
W | 73.5
Q | 90.0
T | 61.8
L | 94.2
S | 92.0
I | 64.1
Z | 93.6
F | 83.0
I | 62.7
S | 82.8
G | 71.9
A | 76.5
C | 71.0
I | 85.1
T | 84.3
P | 58.7
O | 65.5
Z | 84.6
M | 52.4
Q | 51.7
Z | 65.2
C | 70.2
R | 77.6
M | 80.4
S | 80.3
V | 94.9
W | 75.7
F | 59.1
A | 88.5
D | 69.4
T | 53.7
T | 82.8
T | 97.1
S | 78.7
Y | 85.2
K | 57.0
O | 58.1
X | 54.1
J | 87.3
Q | 80.8
H | 57.7
Y | 91.2
K | 52.7
A | 79.6
Z | 53.1
V | 69.8
H | 81.2
K | 99.1
P | 52.3
O | 98.8
E | 72.1
M | 89.5
R | 55.1
R | 78.2
K | 93.1
I | 81.9
Y | 58.2
H | 91.9
K | 73.6
L | 98.6
R | 78.0
J | 86.6
F | 91.7
H | 69.3
Q | 72.8
R | 89.8
O | 60.5
Q | 60.3
G | 91.5
F | 99.0
N | 88.7
O | 72.3
P | 85.4
N | 92.7
E | 97.1
S | 99.9
P | 100.0
B | 77.5
O | 73.0
M | 92.3
I | 72.1
C | 90.7
S | 68.2
Y | 76.6
V | 97.7
V | 70.2
H | 59.0
H | 71.0
T | 68.0
T | 62.5
L | 70.3
Y | 74.9
I | 94.5
R | 56.8
W | 70.5
R | 68.6
W | 97.4
J | 63.2
F | 58.5
Y | 88.3
D | 96.3
L | 89.0
Y | 92.0
J | 65.5
A | 88.3
Z | 78.7
X | 92.1
A | 95.1
D | 76.3
Z | 99.9
D | 60.8
J | 89.0
E | 82.1
C | 94.7
Q | 79.1
M | 97.5
Q | 79.6
Z | 79.1
Y | 72.8
O | 61.6
Y | 58.0
X | 97.9
V | 87.3
H | 62.9
S | 93.7
T | 80.4
N | 93.5
H | 81.4
K | 71.3
X | 82.6
V | 85.3
N | 52.1
G | 55.9
L | 67.1
J | 57.7
G | 61.6
T | 71.1
I | 84.2
P | 59.4
M | 54.3
H | 91.5
C | 90.4
V | 81.5
P | 74.7
E | 79.7
R | 78.5
V | 68.2
I | 73.7
X | 92.5
I | 62.9
O | 51.5
D | 96.3
O | 61.5
X | 86.3
M | 95.6
C | 64.3
J | 90.6
A | 73.6
V | 60.0
C | 54.9
Z | 58.7
A | 88.5
Y | 75.6
E | 67.2
T | 89.4
N | 51.4
K | 73.1
D | 58.6
Z | 89.9
P | 67.5
P | 54.2
Z | 99.0
J | 72.9
N | 72.5
B | 93.2
R | 84.1
D | 90.2
U | 94.5
C | 65.3
Y | 93.4
Z | 92.1
M | 59.1
A | 88.8
Y | 52.0
F | 56.1
X | 64.0
C | 82.6
M | 57.6
Y | 90.4
D | 71.7
H | 58.1
Y | 61.2
K | 59.6
M | 92.7
Y | 66.6
M | 62.3
E | 80.2
Z | 55.2
V | 73.1
H | 68.5
E | 96.2
H | 51.2
P | 60.0
Z | 67.6
Q | 83.2
V | 71.1
H | 71.8
G | 85.2
C | 63.0
Z | 89.6
D | 74.1
J | 78.6
O | 59.4
A | 62.2
N | 67.8
D | 82.3
W | 98.4
E | 66.1
W | 73.4
F | 68.7
T | 98.1
L | 92.1
P | 74.8
Y | 88.4
M | 75.0
B | 72.7
K | 53.5
C | 89.9
R | 73.5
S | 52.2
P | 75.7
M | 74.5
B | 67.7
Q | 84.5
Q | 68.9
K | 81.4
F | 55.1
Q | 53.0
G | 69.3
H | 64.5
I | 60.8
S | 81.9
Z | 81.0
O | 62.3
J | 65.3
B | 73.9
G | 52.4
X | 69.1
H | 78.4
O | 65.3
H | 64.9
C | 62.9
P | 76.0
J | 81.8
W | 94.7
M | 83.6
K | 77.2
B | 99.3
L | 97.2
K | 72.9
H | 69.0
C | 79.6
O | 88.4
Y | 81.7
X | 79.6
K | 68.5
C | 84.4
N | 70.8
B | 59.6
Y | 61.4
S | 93.8
T | 98.8
T | 71.5
K | 72.2
G | 80.9
E | 98.3
L | 63.9
A | 84.5
M | 53.7
W | 65.6
S | 58.0
I | 60.3
X | 53.2
H | 97.9
V | 99.5
U | 75.6
J | 92.3
D | 98.1
O | 76.9
C | 88.6
A | 93.1
X | 61.6
S | 67.4
B | 60.5
G | 52.3
W | 50.3
L | 74.5
K | 53.5
R | 61.7
H | 91.3
Y | 67.4
D | 98.7
W | 73.4
U | 54.6
Y | 58.5
G | 68.6
U | 54.0
V | 65.6
Z | 53.1
G | 60.8
Z | 87.2
U | 69.0
V | 72.6
O | 96.5
O | 55.9
Y | 84.7
E | 73.2
T | 92.1
N | 66.5
Y | 70.9
A | 71.1
G | 50.1
Q | 62.9
X | 65.4
X | 61.2
V | 70.5
T | 59.4
G | 86.0
H | 81.0
J | 70.6
C | 92.0
A | 76.9
H | 87.5
U | 89.8
L | 51.5
F | 87.0
C | 89.3
M | 97.7
G | 53.1
A | 60.2
K | 83.5
S | 63.2
K | 86.5
N | 58.2
D | 76.0
T | 63.6
W | 82.9
S | 83.9
K | 56.2
U | 97.0
D | 59.0
D | 63.3
O | 95.8
R | 64.6
R | 97.8
M | 83.4
M | 98.6
S | 90.9
P | 81.9
